,Country,CountryToISO,Year,Gender,Age,SuicidesNo,Population,SuicidesPer100k,GDPForYear,GDPPerCapita,Generation
12656,Israel,ISR,2005,male,75+ years,35.0,126420,27.69,"1,42,46,29,25,574",22901.0,Silent
12657,Israel,ISR,2005,male,55-74 years,52.0,422405,12.31,"1,42,46,29,25,574",22901.0,Silent
12658,Israel,ISR,2005,male,35-54 years,93.0,761176,12.22,"1,42,46,29,25,574",22901.0,Boomers
12659,Israel,ISR,2005,female,75+ years,23.0,188969,12.17,"1,42,46,29,25,574",22901.0,Silent
12660,Israel,ISR,2005,male,15-24 years,66.0,576279,11.45,"1,42,46,29,25,574",22901.0,Millenials
12661,Israel,ISR,2005,male,25-34 years,56.0,529472,10.58,"1,42,46,29,25,574",22901.0,Generation X
12662,Israel,ISR,2005,female,55-74 years,26.0,486213,5.35,"1,42,46,29,25,574",22901.0,Silent
12663,Israel,ISR,2005,female,35-54 years,42.0,798431,5.26,"1,42,46,29,25,574",22901.0,Boomers
12664,Israel,ISR,2005,female,25-34 years,16.0,523192,3.06,"1,42,46,29,25,574",22901.0,Generation X
12665,Israel,ISR,2005,female,15-24 years,13.0,553467,2.35,"1,42,46,29,25,574",22901.0,Millenials
12666,Israel,ISR,2005,male,5-14 years,2.0,643592,0.31,"1,42,46,29,25,574",22901.0,Millenials
12667,Israel,ISR,2005,female,5-14 years,1.0,611245,0.16,"1,42,46,29,25,574",22901.0,Millenials
12668,Israel,ISR,2006,male,75+ years,22.0,129698,16.96,"1,53,96,69,16,311",24306.0,Silent
12669,Israel,ISR,2006,male,55-74 years,61.0,439413,13.88,"1,53,96,69,16,311",24306.0,Silent
12670,Israel,ISR,2006,male,35-54 years,84.0,773099,10.87,"1,53,96,69,16,311",24306.0,Boomers
12671,Israel,ISR,2006,male,15-24 years,61.0,582025,10.48,"1,53,96,69,16,311",24306.0,Millenials
12672,Israel,ISR,2006,male,25-34 years,51.0,535920,9.52,"1,53,96,69,16,311",24306.0,Generation X
12673,Israel,ISR,2006,female,75+ years,13.0,193121,6.73,"1,53,96,69,16,311",24306.0,Silent
12674,Israel,ISR,2006,female,35-54 years,31.0,808874,3.83,"1,53,96,69,16,311",24306.0,Boomers
12675,Israel,ISR,2006,female,15-24 years,18.0,558626,3.22,"1,53,96,69,16,311",24306.0,Millenials
12676,Israel,ISR,2006,female,55-74 years,15.0,503743,2.98,"1,53,96,69,16,311",24306.0,Silent
12677,Israel,ISR,2006,female,25-34 years,10.0,529943,1.89,"1,53,96,69,16,311",24306.0,Generation X
12678,Israel,ISR,2006,female,5-14 years,1.0,623474,0.16,"1,53,96,69,16,311",24306.0,Millenials
12679,Israel,ISR,2006,male,5-14 years,0.0,656549,0.0,"1,53,96,69,16,311",24306.0,Millenials
12680,Israel,ISR,2007,male,75+ years,29.0,132434,21.9,"1,78,70,67,17,753",27712.0,Silent
12681,Israel,ISR,2007,male,55-74 years,50.0,456922,10.94,"1,78,70,67,17,753",27712.0,Silent
12682,Israel,ISR,2007,male,35-54 years,85.0,785826,10.82,"1,78,70,67,17,753",27712.0,Boomers
12683,Israel,ISR,2007,male,25-34 years,51.0,541856,9.41,"1,78,70,67,17,753",27712.0,Generation X
12684,Israel,ISR,2007,male,15-24 years,45.0,587792,7.66,"1,78,70,67,17,753",27712.0,Millenials
